"","State.Name","date","keyword","hits","ratio","year","month","day"
"50","Kentucky","2017-03-01","Cyberbullying",48,1.69796417927456,2017,3,1
"51","Kentucky","2017-07-01","Cyberbullying",6,1.69796417927456,2017,7,1
"52","Kentucky","2017-09-01","Cyberbullying",36,1.69796417927456,2017,9,1
"53","Kentucky","2018-01-01","Cyberbullying",37,1.69796417927456,2018,1,1
"54","Kentucky","2018-03-01","Cyberbullying",22,1.69796417927456,2018,3,1
"55","Kentucky","2018-07-01","Cyberbullying",10,1.69796417927456,2018,7,1
"56","Kentucky","2018-09-01","Cyberbullying",39,1.69796417927456,2018,9,1
"57","Kentucky","2019-01-01","Cyberbullying",27,1.69796417927456,2019,1,1
"58","Kentucky","2019-03-01","Cyberbullying",27,1.69796417927456,2019,3,1
"59","Kentucky","2019-07-01","Cyberbullying",10,1.69796417927456,2019,7,1
"60","Kentucky","2019-09-01","Cyberbullying",53,1.69796417927456,2019,9,1
"61","Kentucky","2020-01-01","Cyberbullying",12,1.69796417927456,2020,1,1
"62","Kentucky","2020-03-01","Cyberbullying",18,1.69796417927456,2020,3,1
"63","Kentucky","2020-07-01","Cyberbullying",4,1.69796417927456,2020,7,1
"64","Kentucky","2020-09-01","Cyberbullying",27,1.69796417927456,2020,9,1
"65","Kentucky","2021-01-01","Cyberbullying",17,1.69796417927456,2021,1,1
"66","Kentucky","2021-03-01","Cyberbullying",15,1.69796417927456,2021,3,1
"67","Maine","2016-01-01","Cyberbullying",42,3.44052971764288,2016,1,1
"68","Maine","2016-03-01","Cyberbullying",16,3.44052971764288,2016,3,1
"69","Maine","2016-07-01","Cyberbullying",0,3.44052971764288,2016,7,1
"70","Maine","2016-09-01","Cyberbullying",16,3.44052971764288,2016,9,1
"71","Maine","2017-01-01","Cyberbullying",7,3.44052971764288,2017,1,1
"72","Maine","2017-03-01","Cyberbullying",21,3.44052971764288,2017,3,1
"73","Maine","2017-07-01","Cyberbullying",15,3.44052971764288,2017,7,1
"74","Maine","2017-09-01","Cyberbullying",0,3.44052971764288,2017,9,1
"75","Maine","2018-01-01","Cyberbullying",26,3.44052971764288,2018,1,1
"76","Maine","2018-03-01","Cyberbullying",7,3.44052971764288,2018,3,1
"77","Maine","2018-07-01","Cyberbullying",7,3.44052971764288,2018,7,1
"78","Maine","2018-09-01","Cyberbullying",21,3.44052971764288,2018,9,1
"79","Maine","2019-01-01","Cyberbullying",42,3.44052971764288,2019,1,1
"80","Maine","2019-03-01","Cyberbullying",28,3.44052971764288,2019,3,1
"81","Maine","2019-07-01","Cyberbullying",7,3.44052971764288,2019,7,1
"82","Maine","2019-09-01","Cyberbullying",7,3.44052971764288,2019,9,1
"83","Maine","2020-01-01","Cyberbullying",13,3.44052971764288,2020,1,1
"84","Maine","2020-03-01","Cyberbullying",6,3.44052971764288,2020,3,1
"85","Maine","2020-07-01","Cyberbullying",0,3.44052971764288,2020,7,1
"86","Maine","2020-09-01","Cyberbullying",11,3.44052971764288,2020,9,1
"87","Maine","2021-01-01","Cyberbullying",0,3.44052971764288,2021,1,1
"88","Maine","2021-03-01","Cyberbullying",0,3.44052971764288,2021,3,1
"89","Mississippi","2016-01-01","Cyberbullying",0,3.13329174826572,2016,1,1
"90","Mississippi","2016-03-01","Cyberbullying",22,3.13329174826572,2016,3,1
"91","Mississippi","2016-07-01","Cyberbullying",18,3.13329174826572,2016,7,1
"92","Mississippi","2016-09-01","Cyberbullying",60,3.13329174826572,2016,9,1
"93","Mississippi","2017-01-01","Cyberbullying",10,3.13329174826572,2017,1,1
"94","Mississippi","2017-03-01","Cyberbullying",24,3.13329174826572,2017,3,1
"95","Mississippi","2017-07-01","Cyberbullying",16,3.13329174826572,2017,7,1
"96","Mississippi","2017-09-01","Cyberbullying",100,3.13329174826572,2017,9,1
"97","Mississippi","2018-01-01","Cyberbullying",9,3.13329174826572,2018,1,1
"98","Mississippi","2018-03-01","Cyberbullying",9,3.13329174826572,2018,3,1
"99","Mississippi","2018-07-01","Cyberbullying",10,3.13329174826572,2018,7,1
"100","Mississippi","2018-09-01","Cyberbullying",38,3.13329174826572,2018,9,1
"101","Mississippi","2019-01-01","Cyberbullying",18,3.13329174826572,2019,1,1
"102","Mississippi","2019-03-01","Cyberbullying",5,3.13329174826572,2019,3,1
"103","Mississippi","2019-07-01","Cyberbullying",10,3.13329174826572,2019,7,1
"104","Mississippi","2019-09-01","Cyberbullying",44,3.13329174826572,2019,9,1
"105","Mississippi","2020-01-01","Cyberbullying",19,3.13329174826572,2020,1,1
"106","Mississippi","2020-03-01","Cyberbullying",23,3.13329174826572,2020,3,1
"107","Mississippi","2020-07-01","Cyberbullying",0,3.13329174826572,2020,7,1
"108","Mississippi","2020-09-01","Cyberbullying",19,3.13329174826572,2020,9,1
"109","Mississippi","2021-01-01","Cyberbullying",4,3.13329174826572,2021,1,1
"110","Mississippi","2021-03-01","Cyberbullying",23,3.13329174826572,2021,3,1
"111","Montana","2016-01-01","Cyberbullying",19,2.28944323579054,2016,1,1
"112","Montana","2016-03-01","Cyberbullying",37,2.28944323579054,2016,3,1
"113","Montana","2016-07-01","Cyberbullying",0,2.28944323579054,2016,7,1
"114","Montana","2016-09-01","Cyberbullying",18,2.28944323579054,2016,9,1
"115","Montana","2017-01-01","Cyberbullying",0,2.28944323579054,2017,1,1
"116","Montana","2017-03-01","Cyberbullying",0,2.28944323579054,2017,3,1
"117","Montana","2017-07-01","Cyberbullying",0,2.28944323579054,2017,7,1
"118","Montana","2017-09-01","Cyberbullying",100,2.28944323579054,2017,9,1
"119","Montana","2018-01-01","Cyberbullying",0,2.28944323579054,2018,1,1
"120","Montana","2018-03-01","Cyberbullying",15,2.28944323579054,2018,3,1
"121","Montana","2018-07-01","Cyberbullying",0,2.28944323579054,2018,7,1
"122","Montana","2018-09-01","Cyberbullying",16,2.28944323579054,2018,9,1
"123","Montana","2019-01-01","Cyberbullying",31,2.28944323579054,2019,1,1
"124","Montana","2019-03-01","Cyberbullying",31,2.28944323579054,2019,3,1
"125","Montana","2019-07-01","Cyberbullying",0,2.28944323579054,2019,7,1
"126","Montana","2019-09-01","Cyberbullying",15,2.28944323579054,2019,9,1
"127","Montana","2020-01-01","Cyberbullying",0,2.28944323579054,2020,1,1
"128","Montana","2020-03-01","Cyberbullying",24,2.28944323579054,2020,3,1
"129","Montana","2020-07-01","Cyberbullying",0,2.28944323579054,2020,7,1
"130","Montana","2020-09-01","Cyberbullying",25,2.28944323579054,2020,9,1
"131","Montana","2021-01-01","Cyberbullying",0,2.28944323579054,2021,1,1
"132","Montana","2021-03-01","Cyberbullying",0,2.28944323579054,2021,3,1
"133","North Dakota","2016-01-01","Cyberbullying",12,4.39936233741255,2016,1,1
"134","North Dakota","2016-03-01","Cyberbullying",12,4.39936233741255,2016,3,1
"135","North Dakota","2016-07-01","Cyberbullying",0,4.39936233741255,2016,7,1
"136","North Dakota","2016-09-01","Cyberbullying",12,4.39936233741255,2016,9,1
"137","North Dakota","2017-01-01","Cyberbullying",33,4.39936233741255,2017,1,1
"138","North Dakota","2017-03-01","Cyberbullying",0,4.39936233741255,2017,3,1
"139","North Dakota","2017-07-01","Cyberbullying",13,4.39936233741255,2017,7,1
"140","North Dakota","2017-09-01","Cyberbullying",0,4.39936233741255,2017,9,1
"141","North Dakota","2018-01-01","Cyberbullying",20,4.39936233741255,2018,1,1
"142","North Dakota","2018-03-01","Cyberbullying",0,4.39936233741255,2018,3,1
"143","North Dakota","2018-07-01","Cyberbullying",11,4.39936233741255,2018,7,1
"144","North Dakota","2018-09-01","Cyberbullying",0,4.39936233741255,2018,9,1
"145","North Dakota","2019-01-01","Cyberbullying",0,4.39936233741255,2019,1,1
"146","North Dakota","2019-03-01","Cyberbullying",10,4.39936233741255,2019,3,1
"147","North Dakota","2019-07-01","Cyberbullying",0,4.39936233741255,2019,7,1
"148","North Dakota","2019-09-01","Cyberbullying",0,4.39936233741255,2019,9,1
"149","North Dakota","2020-01-01","Cyberbullying",45,4.39936233741255,2020,1,1
"150","North Dakota","2020-03-01","Cyberbullying",0,4.39936233741255,2020,3,1
"151","North Dakota","2020-07-01","Cyberbullying",0,4.39936233741255,2020,7,1
"152","North Dakota","2020-09-01","Cyberbullying",9,4.39936233741255,2020,9,1
"153","North Dakota","2021-01-01","Cyberbullying",0,4.39936233741255,2021,1,1
"154","North Dakota","2021-03-01","Cyberbullying",11,4.39936233741255,2021,3,1
"155","South Dakota","2016-01-01","Cyberbullying",37,3.56062558656616,2016,1,1
"156","South Dakota","2016-03-01","Cyberbullying",29,3.56062558656616,2016,3,1
"157","South Dakota","2016-07-01","Cyberbullying",0,3.56062558656616,2016,7,1
"158","South Dakota","2016-09-01","Cyberbullying",0,3.56062558656616,2016,9,1
"159","South Dakota","2017-01-01","Cyberbullying",0,3.56062558656616,2017,1,1
"160","South Dakota","2017-03-01","Cyberbullying",12,3.56062558656616,2017,3,1
"161","South Dakota","2017-07-01","Cyberbullying",0,3.56062558656616,2017,7,1
"162","South Dakota","2017-09-01","Cyberbullying",39,3.56062558656616,2017,9,1
"163","South Dakota","2018-01-01","Cyberbullying",23,3.56062558656616,2018,1,1
"164","South Dakota","2018-03-01","Cyberbullying",0,3.56062558656616,2018,3,1
"165","South Dakota","2018-07-01","Cyberbullying",0,3.56062558656616,2018,7,1
"166","South Dakota","2018-09-01","Cyberbullying",50,3.56062558656616,2018,9,1
"167","South Dakota","2019-01-01","Cyberbullying",0,3.56062558656616,2019,1,1
"168","South Dakota","2019-03-01","Cyberbullying",24,3.56062558656616,2019,3,1
"169","South Dakota","2019-07-01","Cyberbullying",0,3.56062558656616,2019,7,1
"170","South Dakota","2019-09-01","Cyberbullying",23,3.56062558656616,2019,9,1
"171","South Dakota","2020-01-01","Cyberbullying",0,3.56062558656616,2020,1,1
"172","South Dakota","2020-03-01","Cyberbullying",10,3.56062558656616,2020,3,1
"173","South Dakota","2020-07-01","Cyberbullying",0,3.56062558656616,2020,7,1
"174","South Dakota","2020-09-01","Cyberbullying",10,3.56062558656616,2020,9,1
"175","South Dakota","2021-01-01","Cyberbullying",0,3.56062558656616,2021,1,1
"176","South Dakota","2021-03-01","Cyberbullying",0,3.56062558656616,2021,3,1
"177","West Virginia","2016-01-01","Cyberbullying",38,3.59605936515682,2016,1,1
"178","West Virginia","2016-03-01","Cyberbullying",23,3.59605936515682,2016,3,1
"179","West Virginia","2016-07-01","Cyberbullying",0,3.59605936515682,2016,7,1
"180","West Virginia","2016-09-01","Cyberbullying",24,3.59605936515682,2016,9,1
"181","West Virginia","2017-01-01","Cyberbullying",7,3.59605936515682,2017,1,1
"182","West Virginia","2017-03-01","Cyberbullying",20,3.59605936515682,2017,3,1
"183","West Virginia","2017-07-01","Cyberbullying",0,3.59605936515682,2017,7,1
"184","West Virginia","2017-09-01","Cyberbullying",7,3.59605936515682,2017,9,1
"185","West Virginia","2018-01-01","Cyberbullying",0,3.59605936515682,2018,1,1
"186","West Virginia","2018-03-01","Cyberbullying",0,3.59605936515682,2018,3,1
"187","West Virginia","2018-07-01","Cyberbullying",0,3.59605936515682,2018,7,1
"188","West Virginia","2018-09-01","Cyberbullying",7,3.59605936515682,2018,9,1
"189","West Virginia","2019-01-01","Cyberbullying",25,3.59605936515682,2019,1,1
"190","West Virginia","2019-03-01","Cyberbullying",0,3.59605936515682,2019,3,1
"191","West Virginia","2019-07-01","Cyberbullying",0,3.59605936515682,2019,7,1
"192","West Virginia","2019-09-01","Cyberbullying",13,3.59605936515682,2019,9,1
"193","West Virginia","2020-01-01","Cyberbullying",5,3.59605936515682,2020,1,1
"194","West Virginia","2020-03-01","Cyberbullying",5,3.59605936515682,2020,3,1
"195","West Virginia","2020-07-01","Cyberbullying",0,3.59605936515682,2020,7,1
"196","West Virginia","2020-09-01","Cyberbullying",6,3.59605936515682,2020,9,1
"197","West Virginia","2021-01-01","Cyberbullying",11,3.59605936515682,2021,1,1
"198","West Virginia","2021-03-01","Cyberbullying",6,3.59605936515682,2021,3,1
"199","Wyoming","2016-01-01","Cyberbullying",0,3.93959601227403,2016,1,1
"200","Wyoming","2016-03-01","Cyberbullying",19,3.93959601227403,2016,3,1
"201","Wyoming","2016-07-01","Cyberbullying",0,3.93959601227403,2016,7,1
"202","Wyoming","2016-09-01","Cyberbullying",0,3.93959601227403,2016,9,1
"203","Wyoming","2017-01-01","Cyberbullying",0,3.93959601227403,2017,1,1
"204","Wyoming","2017-03-01","Cyberbullying",34,3.93959601227403,2017,3,1
"205","Wyoming","2017-07-01","Cyberbullying",18,3.93959601227403,2017,7,1
"206","Wyoming","2017-09-01","Cyberbullying",0,3.93959601227403,2017,9,1
"207","Wyoming","2018-01-01","Cyberbullying",33,3.93959601227403,2018,1,1
"208","Wyoming","2018-03-01","Cyberbullying",33,3.93959601227403,2018,3,1
"209","Wyoming","2018-07-01","Cyberbullying",0,3.93959601227403,2018,7,1
"210","Wyoming","2018-09-01","Cyberbullying",0,3.93959601227403,2018,9,1
"211","Wyoming","2019-01-01","Cyberbullying",0,3.93959601227403,2019,1,1
"212","Wyoming","2019-03-01","Cyberbullying",49,3.93959601227403,2019,3,1
"213","Wyoming","2019-07-01","Cyberbullying",0,3.93959601227403,2019,7,1
"214","Wyoming","2019-09-01","Cyberbullying",0,3.93959601227403,2019,9,1
"215","Wyoming","2020-01-01","Cyberbullying",15,3.93959601227403,2020,1,1
"216","Wyoming","2020-03-01","Cyberbullying",13,3.93959601227403,2020,3,1
"217","Wyoming","2020-07-01","Cyberbullying",0,3.93959601227403,2020,7,1
"218","Wyoming","2020-09-01","Cyberbullying",0,3.93959601227403,2020,9,1
"219","Wyoming","2021-01-01","Cyberbullying",15,3.93959601227403,2021,1,1
"220","Wyoming","2021-03-01","Cyberbullying",0,3.93959601227403,2021,3,1
